Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
2018-08-08,11412.5,11459.95,11379.3,11450.0,217047641.0,12422.62
2018-08-09,11493.25,11495.2,11454.1,11470.7,311521403.0,15842.76
2018-08-13,11369.6,11406.3,11340.3,11355.75,254466760.0,12899.22
2018-08-14,11381.7,11452.45,11370.8,11435.1,,
2018-08-17,11437.15,11486.45,11431.8,11470.75,241985503.0,13275.31
2018-08-20,11502.1,11565.3,11499.65,11551.75,239843358.0,14119.93
2018-08-21,11576.2,11581.75,11539.6,11570.9,231063669.0,13528.83
2018-08-23,11620.7,11620.7,11546.7,11582.75,256163842.0,16117.77
2018-08-24,11566.6,11604.6,11532.0,11557.1,225604574.0,13019.55
2018-08-27,11605.85,11700.95,11595.6,11691.95,205689327.0,11707.5
2018-08-28,11731.95,11760.2,11710.5,11738.5,249420312.0,13946.7
2018-08-29,11744.95,11753.2,11678.85,11691.9,259351550.0,14324.65
2018-08-30,11694.75,11698.8,11639.7,11676.8,323450305.0,18275.54
2018-08-31,11675.85,11727.65,11640.1,11680.5,357230312.0,20755.73
2018-09-03,11751.8,11751.8,11567.4,11582.35,241726864.0,16139.58
2018-09-04,11598.75,11602.55,11496.85,11520.3,262701030.0,16254.78
2018-09-05,11514.85,11542.65,11393.85,11476.95,253689858.0,15078.23
2018-09-06,11514.15,11562.25,11436.05,11536.9,255558129.0,15161.0
2018-09-07,11558.25,11603.0,11484.4,11589.1,305029077.0,16441.02
2018-09-10,11570.25,11573.0,11427.3,11438.1,295597988.0,16513.89
2018-09-11,11476.85,11479.4,11274.0,11287.5,318093125.0,18745.54
2018-09-12,11340.1,11380.75,11250.2,11369.9,276509748.0,15567.9
2018-09-14,11443.5,11523.25,11430.55,11515.2,285218296.0,16423.36
2018-09-17,11464.95,11464.95,11366.9,11377.75,207620518.0,11294.84
2018-09-18,11381.55,11411.45,11268.95,11278.9,248298794.0,13814.11
2018-09-19,11326.65,11332.05,11210.9,11234.35,258424384.0,15116.69
2018-09-21,11271.3,11346.8,10866.45,11143.1,741153209.0,35131.19
2018-09-24,11164.4,11170.15,10943.6,10967.4,398815949.0,23023.34
2018-09-25,10969.95,11080.6,10882.85,11067.45,417548830.0,22878.57
2018-09-26,11145.55,11145.55,10993.05,11053.8,351041146.0,17803.68
2018-09-27,11079.8,11089.45,10953.35,10977.55,418210067.0,22582.86
2018-09-28,11008.1,11034.1,10850.3,10930.45,492894147.0,23227.86
2018-10-01,10930.9,11035.65,10821.55,11008.3,398987274.0,20391.72
2018-10-03,10982.7,10989.05,10843.75,10858.25,398756507.0,21225.59
2018-10-04,10754.7,10754.7,10547.25,10599.25,438202008.0,23711.57
2018-10-05,10514.1,10540.65,10261.9,10316.45,625153832.0,25254.21
2018-10-08,10310.15,10398.35,10198.4,10348.05,470279031.0,22130.94
2018-10-09,10390.3,10397.6,10279.35,10301.05,443795275.0,18285.41
2018-10-10,10331.85,10482.35,10318.25,10460.1,373844130.0,19592.59
2018-10-11,10169.8,10335.95,10138.6,10234.65,498509417.0,21907.13
2018-10-12,10331.55,10492.45,10322.15,10472.5,354056762.0,18606.04
2018-10-15,10524.2,10526.3,10410.15,10512.5,267517728.0,14372.15
2018-10-16,10550.15,10604.9,10525.3,10584.75,273444095.0,15453.03
2018-10-17,10688.7,10710.15,10436.45,10453.05,293586908.0,17173.14
2018-10-19,10339.7,10380.1,10249.6,10303.55,368552204.0,20505.66
2018-10-22,10405.85,10408.55,10224.0,10245.25,306472776.0,17241.94
2018-10-23,10152.6,10222.1,10102.35,10146.8,312042090.0,18114.71
2018-10-24,10278.15,10290.65,10126.7,10224.75,362272428.0,19413.24
2018-10-25,10135.05,10166.6,10079.3,10124.9,522421914.0,23503.76
2018-10-26,10122.35,10128.85,10004.55,10030.0,375563273.0,16120.14
2018-10-29,10078.1,10275.3,10020.35,10250.85,375749433.0,17514.85
2018-10-30,10239.4,10285.1,10175.35,10198.4,298753965.0,14789.51
2018-10-31,10209.55,10396.0,10105.1,10386.6,386618948.0,21513.85
2018-11-01,10441.7,10441.9,10341.9,10380.45,359340403.0,18111.88
2018-11-02,10462.3,10606.95,10457.7,10553.0,434175607.0,21758.8
2018-11-05,10558.75,10558.8,10477.0,10524.0,,
2018-11-06,10552.0,10600.25,10491.45,10530.0,309878810.0,14006.19
2018-11-07,10614.45,10616.45,10582.3,10598.4,,
2018-11-09,10614.7,10619.55,10544.85,10585.2,305817331.0,15294.83
2018-11-12,10607.8,10645.5,10464.05,10482.2,267710127.0,13445.33
2018-11-13,10451.9,10596.25,10440.55,10582.5,262541595.0,13078.98
2018-11-14,10634.9,10651.6,10532.7,10576.3,396373781.0,19374.89
2018-11-15,10580.6,10646.5,10557.5,10616.7,306011926.0,14937.67
2018-11-16,10644.0,10695.15,10631.15,10682.2,353384918.0,16728.88
2018-11-19,10731.25,10774.7,10688.8,10763.4,280522364.0,13540.9
2018-11-20,10740.1,10740.85,10640.85,10656.2,304322623.0,13077.24
2018-11-21,10670.95,10671.3,10562.35,10600.05,310191008.0,15382.32
2018-11-22,10612.65,10646.25,10512.0,10526.75,246926671.0,12254.36
